"","country","port_name","long","lat"
"495","New Zealand","Auckland",174.75,-36.85
"496","New Zealand","Otago Harbour",170.616666666667,-45.8333333333333
"497","New Zealand","Tauranga",176.183333333333,-37.65
"498","New Zealand","Wellington",174.783333333333,-41.2833333333333
"499","Nicaragua","Bluefields",-83.75,12.0166666666667
"500","Nicaragua","Corinto",-87.1833333333333,12.5
"501","Nicaragua","El Bluff",-83.6833333333333,12
"502","Nicaragua","Puerto Cabezas",-83.3833333333333,14.0166666666667
"503","Nicaragua","Puerto Sandino",-86.7666666666667,12.2
"504","Nicaragua","San Juan Del Sur",-85.8666666666667,11.2333333333333
"505","Nigeria","Calabar",8.31666666666667,4.96666666666667
"506","Nigeria","Lagos",3.4,6.45
"507","Nigeria","Onne",7.15,4.65
"508","Nigeria","Port Harcourt",7,4.76666666666667
"509","Nigeria","Sapele",5.75,5.91666666666667
"510","Nigeria","Tin Can Island",3.3,6.41666666666667
"511","Nigeria","Warri",5.73333333333333,5.5
"512","Northern Mariana","",145.733333333333,15.2166666666667
"513","Norway","Bergen",5.31666666666667,60.4
"514","Norway","Drammen",10.2166666666667,59.75
"515","Norway","Grenland Harbour",23.6666666666667,70.6666666666667
"516","Norway","Harstad",16.65,68.8
"517","Norway","Haugesund",5.26666666666667,59.4166666666667
"518","Norway","Kristiansand",8,58.15
"519","Norway","Larvik",10.0333333333333,59.05
"520","Norway","Oslo",10.7166666666667,59.9
"521","Norway","Stavanger",5.73333333333333,58.9666666666667
"522","Norway","Trondheim",10.4,63.4166666666667
"523","Pakistan","Karachi",66.9833333333333,24.8166666666667
"524","Pakistan","Muhammad Bin",67.35,24.7666666666667
"525","Panama","Colon",-79.9166666666667,9.36666666666667
"526","Panama","Cristobal",-79.9166666666667,9.35
"527","Panama","Vacamonte",-79.6666666666667,8.85
"528","Papua New","",155.633333333333,-6.21666666666667
"529","Papua New","",146.983333333333,-6.73333333333333
"530","Papua New","",145.816666666667,-5.21666666666667
"531","Papua New","",147.15,-9.48333333333333
"532","Papua New","",152.166666666667,-4.2
"533","Peru","Callao",-77.1666666666667,-12.05
"534","Peru","Chimbote",-78.6166666666667,-9.08333333333333
"535","Peru","Ilo",-71.35,-17.65
"536","Peru","Matarani",-72.1166666666667,-17
"537","Peru","Paita",-81.1166666666667,-5.08333333333333
"538","Peru","Salaverry",-78.9833333333333,-8.21666666666667
"539","Peru","Talara",-81.2833333333333,-4.58333333333333
"540","Philippines","Batangas",121.05,13.75
"541","Philippines","Cagayan de Oro,Mindanao",124.65,8.5
"542","Philippines","Cebu",123.883333333333,10.3
"543","Philippines","Davao, Mindanao",125.633333333333,7.06666666666667
"544","Philippines","Iligan, Mindanao",124.2,8.25
"545","Philippines","Iloilo",122.583333333333,10.6833333333333
"546","Philippines","Jolo",121,6.05
"547","Philippines","Legaspi, Davao",123.75,13.15
"548","Philippines","Manila",120.966666666667,14.5833333333333
"549","Philippines","Puerto Princesa,Palawan",118.716666666667,9.73333333333333
"550","Philippines","San Fernando, Luzon",120.3,16.6166666666667
"551","Philippines","Subic Bay",120.3,14.8166666666667
"552","Philippines","Zamboanga,",122.066666666667,6.9
"553","Poland","Gdansk",18.65,54.35
"554","Poland","Gdynia",18.5666666666667,54.5333333333333
"555","Poland","Kolobrzeg",15.5666666666667,54.1833333333333
"556","Poland","Swinoujscie",14.25,53.9166666666667
"557","Poland","Szczecin",14.5333333333333,53.4166666666667
"558","Poland","Ustka",16.8666666666667,54.5833333333333
"559","Portugal","Aveiro",-8.75,40.65
"560","Portugal","Leixoes",-8.71666666666667,41.1833333333333
"561","Portugal","Lisbon",-9.1,38.7
"562","Portugal","Portimao",-8.53333333333333,37.1
"563","Portugal","Setubal",-8.91666666666667,38.5
"564","Portugal","Viana Do Castelo",-8.8,41.6833333333333
"565","Puerto Rico","Guanica Harbour",-66.9,17.95
"566","Puerto Rico","Guayanilla",-66.7666666666667,18
"567","Puerto Rico","Las Mareas",-66.1666666666667,17.9166666666667
"568","Puerto Rico","Ponce",-66.6166666666667,17.9666666666667
"569","Puerto Rico","San Juan",-66.1166666666667,18.4666666666667
"570","Qatar","Doha",47.8,29.3833333333333
"571","Qatar","Halul Island",52.4166666666667,25.6666666666667
"572","Qatar","Ras Laffan",51.6166666666667,25.9333333333333
"573","Qatar","Umm Said (Mesaieed) QA UMS",51.5666666666667,24.9
"574","Reunion","Port Reunion",55.2833333333333,-20.9166666666667
"575","Romania","Braila",27.9833333333333,45.25
"576","Romania","Constantza",28.65,44.1666666666667
"577","Romania","Mangalia",28.5833333333333,43.8166666666667
"578","Romania","Sulina",29.6666666666667,45.1666666666667
"579","Russia","Kaliningrad",20.5166666666667,54.8833333333333
"580","Russia","Kholmsk",142.083333333333,47.05
"581","Russia","Murmansk",33.1666666666667,68.95
"582","Russia","Nakhodka",132.883333333333,42.8
"583","Russia","Novorossiysk",37.7833333333333,44.7166666666667
"584","Russia","St Petersburg",30.2166666666667,59.8833333333333
"585","Russia","Tuapse",39.0666666666667,44.1
"586","Russia","Vladivostok",132,43.1666666666667
"587","Russia","Vyborg",28.7333333333333,60.7
"588","Saint Kitts and","",-62.7166666666667,17.3
"589","Saint Lucia","Castries (St Lucia)",-61,14.0166666666667
"590","Saint Lucia","Vieux Fort",-60.9666666666667,13.7166666666667
"591","Saint Vincent and","",-61.2333333333333,13.15
"592","Samoa","Apia",-171.75,-13.8333333333333
"593","Sao Tome and","",7.45,1.65
"594","Sao Tome and","",6.75,0.35
"595","Saudi Arabia","Dammam",50.2,26.5
"596","Saudi Arabia","Dhuba",35.7,27.35
"597","Saudi Arabia","Gizan",42.4833333333333,16.9
"598","Saudi Arabia","Jeddah",39.1666666666667,21.4666666666667
"599","Saudi Arabia","Jubail",49.6666666666667,27.0666666666667
"600","Saudi Arabia","Rabigh",38.9833333333333,22.7333333333333
"601","Saudi Arabia","Ras al Mishab",48.6166666666667,28.1
"602","Saudi Arabia","Ras Tanura",50.1666666666667,26.65
"603","Saudi Arabia","Yanbu",38.05,24.0833333333333
"604","Senegal","Dakar",-17.4333333333333,14.6666666666667
"605","Seychelles","Port Victoria",55.4666666666667,-4.61666666666667
"606","Sierra Leone","Freetown",-13.2333333333333,8.5
"607","Sierra Leone","Pepel",-13.05,8.56666666666667
"608","Singapore","Singapore",103.833333333333,1.26666666666667
"609","Slovenia","Izola",13.6833333333333,45.5166666666667
"610","Slovenia","Koper",13.7333333333333,45.5166666666667
"611","Slovenia","Piran",13.6,45.5166666666667
"612","Solomon Islands","Honiara",159.95,-9.41666666666667
"613","Solomon Islands","Noro, New Georgia",157.2,-8.21666666666667
"614","Solomon Islands","Viru Harbour",157.716666666667,-8.5
"615","Solomon Islands","Yandina, Pavuvu",159.233333333333,-9.06666666666667
"616","Somalia","Berbera",45.0166666666667,10.4333333333333
"617","Somalia","Kismayu",42.55,-0.383333333333333
"618","Somalia","Merca",44.7666666666667,1.71666666666667
"619","Somalia","Mogadishu",45.35,2.01666666666667
"620","South Africa","Cape Town",18.4333333333333,-33.9
"621","South Africa","Durban",31.0333333333333,-29.8833333333333
"622","South Africa","Mossel Bay",22.15,-34.1666666666667
"623","South Africa","Port Elizabeth",25.65,-33.95
"624","South Africa","Richards Bay",32.0333333333333,-28.8
"625","South Africa","Saldanha Bay",17.9666666666667,-33.0333333333333
"626","Spain","Aviles",-5.93333333333333,43.5833333333333
"627","Spain","Barcelona",2.16666666666667,41.3333333333333
"628","Spain","Bilbao",-2.91666666666667,43.2833333333333
"629","Spain","Cadiz",-6.3,36.5166666666667
"630","Spain","Cartagena",-0.983333333333333,37.6166666666667
"631","Spain","Castellon",-0.0166666666666667,39.9666666666667
"632","Spain","Ceuta",-5.28333333333333,35.8833333333333
"633","Spain","Huelva",-6.91666666666667,37.2666666666667
"634","Spain","Malaga",-4.41666666666667,36.7166666666667
"635","Spain","Pasajes",-1.93333333333333,43.3333333333333
"636","Spain","Santander",-3.81666666666667,43.4666666666667
"637","Spain","Tarragona",1.23333333333333,41.0833333333333
"638","Spain","Valencia",-0.3,39.45
"639","Spain","Vigo",-8.7,42.2333333333333
"640","Sri Lanka","Colombo",79.8333333333333,6.93333333333333
"641","Sri Lanka","Jaffna",80.0166666666667,9.66666666666667
"642","Sri Lanka","Trincomalee",81.25,8.6
"643","St. Helena","Jamestown",-5.71666666666667,-15.9333333333333
"644","St. Pierre and","",-56.1666666666667,46.7833333333333
"645","Sudan","Port Sudan",37.2333333333333,19.6166666666667
"646","Suriname","Moengo",-54.4166666666667,5.65
"647","Suriname","Nieuw Nickerie",-56.9833333333333,5.95
"648","Suriname","Paramaribo",-55.15,5.98333333333333
"649","Suriname","Paranam",-55.0833333333333,5.63333333333333
"650","Suriname","Wageningen",-56.6833333333333,5.76666666666667
"651","Sweden","Gavle",17.1833333333333,60.6833333333333
"652","Sweden","Gothenburg",11.95,57.7
"653","Sweden","Halmstad",12.8666666666667,56.6666666666667
"654","Sweden","Kalmar",16.3333333333333,56.6666666666667
"655","Sweden","Karlshamn",14.8666666666667,56.1666666666667
"656","Sweden","Malmo",13,55.6166666666667
"657","Sweden","Solvesborg",14.5833333333333,56.05
"658","Sweden","Stockholm",18.05,59.3166666666667
"659","Sweden","Sundsvall",17.3333333333333,62.4166666666667
"660","Switzerland","Basel",7.56666666666667,47.55
"661","Syria","Baniyas",35.9333333333333,35.25
"662","Taiwan","Hualien",121.633333333333,23.9833333333333
"663","Taiwan","Kaohsiung",120.266666666667,22.6166666666667
"664","Taiwan","Kaohsiung",120.266666666667,22.6166666666667
"665","Taiwan","Keelung (Chilung)",121.733333333333,25.15
"666","Taiwan","Suao",121.85,24.5833333333333
"667","Taiwan","Taichung",120.5,24.2833333333333
"668","Tanzania","Dar Es Salaam",39.2833333333333,-6.83333333333333
"669","Tanzania","Kilwa Masoko",39.5166666666667,-8.93333333333333
"670","Tanzania","Lindi",39.7333333333333,-10
"671","Tanzania","Mtwara",40.2,-10.2666666666667
"672","Tanzania","Pangani",39,-5.45
"673","Tanzania","Tanga",39.1333333333333,-5.06666666666667
"674","Thailand","Bangkok",100.583333333333,13.4333333333333
"675","Thailand","Laem Chabang",100.883333333333,13.0833333333333
"676","Thailand","Pattani",101.3,6.95
"677","Thailand","Phuket",98.4,7.81666666666667
"678","Thailand","Sattahip",100.916666666667,12.5833333333333
"679","Thailand","Songkhla",100.583333333333,7.23333333333333
"680","Thailand","Sriracha",100.866666666667,13.1166666666667
"681","Togo","Kpeme",1.5,6.2
"682","Togo","Lome",1.28333333333333,6.13333333333333
"683","Tonga","Neiafu",-173.983333333333,-18.65
"684","Tonga","Nukualofa",-175.183333333333,-21.1333333333333
"685","Tonga","Pangai",-174.383333333333,-19.8333333333333
"686","Trinidad and","",-61.7,10.2
"687","Trinidad and","",-61.4833333333333,10.3666666666667
"688","Trinidad and","",-61.4833333333333,10.3166666666667
"689","Trinidad and","",-60.7333333333333,11.1833333333333
"690","Trinidad and","",-61.5333333333333,10.65
"691","Trinidad and","",-61.6,10.2333333333333
"692","Tunisia","Bizerte",9.9,37.2833333333333
"693","Tunisia","Gabes",10.0666666666667,33.95
"694","Tunisia","La Goulette",10.3,36.8166666666667
"695","Tunisia","Sfax",10.7666666666667,34.7333333333333
"696","Tunisia","Sousse",10.6333333333333,35.8333333333333
"697","Tunisia","Tunis",10.25,36.8166666666667
"698","Turkey","Derince",29.8333333333333,40.7333333333333
"699","Turkey","Dikili",26.8333333333333,39
"700","Turkey","Gemlik",29.1166666666667,40.4166666666667
"701","Turkey","Hopa, Artvin",41.4166666666667,42.4
"702","Turkey","Iskenderun, Hatay",36.1666666666667,36.6333333333333
"703","Turkey","Istanbul",28.9833333333333,41.0166666666667
"704","Turkey","Trabzon",39.7666666666667,41.0166666666667
"705","Turks and Caicos","",-71.1333333333333,21.4333333333333
"706","Turks and Caicos","",-72.5,21.5
"707","Tuvalu","Funafuti",-179.216666666667,-8.51666666666667
"708","United Kingdom","Aberdeen",-2.06666666666667,57.1333333333333
"709","United Kingdom","Belfast",-5.93333333333333,54.6
"710","United Kingdom","Bristol",-2.71666666666667,51.5
"711","United Kingdom","Dover",1.3,51.1166666666667
"712","United Kingdom","Falmouth",-5.06666666666667,50.15
"713","United Kingdom","Felixstowe",1.35,51.95
"714","United Kingdom","Glasgow",-4.35,55.8666666666667
"715","United Kingdom","Grangemouth",-3.71666666666667,56.0166666666667
"716","United Kingdom","Hull",-0.233333333333333,53.7333333333333
"717","United Kingdom","Leith",-3.16666666666667,55.9833333333333
"718","United Kingdom","Liverpool",-3.03333333333333,53.4666666666667
"719","United Kingdom","London",-0.0833333333333333,51.5
"720","United Kingdom","Manchester",-2.23333333333333,53.4833333333333
"721","United Kingdom","Peterhead Bay",-1.78333333333333,57.5
"722","United Kingdom","Plymouth",-4.15,50.3666666666667
"723","United Kingdom","Portsmouth",-1.11666666666667,50.8
"724","United Kingdom","Scapa Flow",-3.08333333333333,58.8833333333333
"725","United Kingdom","Southampton",-1.4,50.9
"726","United Kingdom","Sullom Voe",-1.28333333333333,60.45
"727","United Kingdom","Teesport",-1.13333333333333,54.65
"728","United Kingdom","Thamesport",-0.7,51.4333333333333
"729","United Kingdom","Tyne",-1.4,55.0166666666667
"730","Ukraine","Berdyansk",36.8,46.75
"731","Ukraine","Kherson",32.6166666666667,46.6166666666667
"732","Ukraine","Odessa",30.7666666666667,46.5
"733","Ukraine","Reni",28.3,45.4333333333333
"734","Ukraine","Sevastopol",33.5333333333333,44.6166666666667
"735","United Arab","",55.4333333333333,25.4166666666667
"736","United Arab","",52.8666666666667,25.15
"737","United Arab","",55.2666666666667,25.25
"738","United Arab","",56.35,25.1666666666667
"739","United Arab","",55.05,25
"740","United Arab","",56.3666666666667,25.35
"741","United Arab","",56.05,25.9666666666667
"742","United Arab","",54.3833333333333,24.5333333333333
"743","United States","Anacortes",-122.6,48.5166666666667
"744","United States","Ashtabula",-80.8,41.9
"745","United States","Baltimore",-76.5833333333333,39.2833333333333
"746","United States","Baton Rouge",-91.2,30.4666666666667
"747","United States","Beaumont",-94.0833333333333,30.0833333333333
"748","United States","Boston",-71.0833333333333,42.35
"749","United States","Charleston",-79.9333333333333,32.7833333333333
"750","United States","Chicago",-87.6333333333333,41.8333333333333
"751","United States","Cleveland",-81.7166666666667,41.5166666666667
"752","United States","Corpus Christi",-97.3833333333333,27.8
"753","United States","Detroit",-83.0333333333333,42.3333333333333
"754","United States","Duluth-Superior",-92.1,46.7333333333333
"755","United States","Freeport",-95.35,28.95
"756","United States","Hampton Roads",-76.4333333333333,36.9833333333333
"757","United States","Honolulu",-157.866666666667,21.3166666666667
"758","United States","Houston",-95.3333333333333,29.75
"759","United States","Huntington - Tri-State",-95.3333333333333,38.6
"760","United States","Jacksonville",-81.6666666666667,30.3333333333333
"761","United States","Lake Charles",-93.25,30.2166666666667
"762","United States","Long Beach",-118.35,34.2666666666667
"763","United States","Los Angeles",-82.9166666666667,33.7166666666667
"764","United States","Manatee",-82.5666666666667,27.5333333333333
"765","United States","Memphis",-90.1666666666667,35.0666666666667
"766","United States","Miami",-80.1666666666667,25.7666666666667
"767","United States","Mobile",-88.0333333333333,30.6666666666667
"768","United States","New Orleans",-90.0666666666667,29.95
"769","United States","New York/New Jersey US NYC",-74,40.7166666666667
"770","United States","Oakland",-122.3,37.8333333333333
"771","United States","Pascagoula",-88.5666666666667,30.35
"772","United States","Philadelphia",-75.1666666666667,39.95
"773","United States","Pittsburgh",-80,44.75
"774","United States","(Louisiana)",-91.3,30.2166666666667
"775","United States","Port Arthur",-93.9333333333333,28.8666666666667
"776","United States","Port Everglades",-80.0833333333333,26.0833333333333
"777","United States","Portland (Maine)",-70.2333333333333,43.65
"778","United States","Portland (Oregon)",-122.666666666667,45.5
"779","United States","Richmond (CA)",-122.416666666667,37.9333333333333
"780","United States","Richmond (VA)",-77.4166666666667,37.45
"781","United States","Savannah",-81.1166666666667,32.0333333333333
"782","United States","Seattle",-122.333333333333,47.6
"783","United States","South Louisiana",-90.5,30
"784","United States","Tacoma",-122.466666666667,47.2333333333333
"785","United States","Tampa",-82.4666666666667,27.95
"786","United States","Texas City",-94.8833333333333,29.3666666666667
"787","United States","Valdez",-146.35,61.1166666666667
"788","United States","Wilmington (DE)",-75.5,39.75
"789","United States","Wilmington (NC)",-77.95,34.2333333333333
"790","United States","Yakutat",-139.816666666667,59.4833333333333
"791","Uruguay","Fray Bentos",-58.3166666666667,-33.1
"792","Uruguay","Montevideo",-56.2166666666667,-34.9166666666667
"793","Uruguay","Nueva Palmira",-58.3333333333333,-33.8666666666667
"794","Uruguay","Paysandu",-58.1,-32.3
"795","Vanuatu","Port Vila",168.3,-17.75
"796","Vanuatu","Santo",167.183333333333,-15.5166666666667
"797","Venezuela","Bajo Grande Refinery",-71.6,10.5166666666667
"798","Venezuela","Cumana (Puerto",-64.1166666666667,10.4666666666667
"799","Venezuela","La Guaira",-67.1166666666667,10.6333333333333
"800","Venezuela","La Salina",-71.45,10.3666666666667
"801","Venezuela","Maracaibo",-71.65,10.7
"802","Venezuela","Matanzas",-62.8333333333333,8.3
"803","Venezuela","Palua",-62.7,8.36666666666667
"804","Venezuela","Puerto Cabello",-68.0166666666667,10.4833333333333
"805","Venezuela","Puerto La Cruz",-64.6333333333333,10.2166666666667
"806","Venezuela","Punta Cardon",-70.2333333333333,11.6333333333333
"807","Vietnam","Danang",108.3,16.1
"808","Vietnam","Haiphong",106.683333333333,20.8666666666667
"809","Vietnam","Ho Chi Minh City",106.75,10.8333333333333
"810","Vietnam","Hon Gay",107.1,20.95
"811","Vietnam","Nha Trang",109.216666666667,12.2
"812","Virgin Isl. (US)","Charlotte Amalie,St. Thomas",-64.9333333333333,18.3333333333333
"813","Virgin Islands","",-64.6833333333333,17.75
"814","Virgin Islands","",-64.7333333333333,17.6833333333333
"815","Yemen","Aden",44.9,12.8
"816","Yemen","Hodeidah",42.9166666666667,14.8
"817","Yemen","Mokha",43.2,13.35
"818","Yemen","Mukalla",49.1166666666667,14.5166666666667
